split_id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,specent_0,specent_1,specent_2,specent_3,specent_4,specent_5,specent_6,specent_7,specent_8,specent_9,specent_10,specent_11,specent_12,specent_13,specent_14,specent_15,specent_16,specent_17,specent_18,specent_19,specontrast_0,specontrast_1,specontrast_2,specontrast_3,specontrast_4,specontrast_5,specontrast_6,user
U2_11,-106.27691999999999,25.959991,-70.286385,-4.187635,11.919511,22.746216,-22.966677,-12.753424,1.2555034,13.875010000000001,-2.9734244,-12.125349,-16.722696,-6.334383,-6.0325239999999996,0.57719576,-3.3194966,-5.052326,-8.933226,-8.559216000000001,0.009571164891712416,-0.0034286488080839247,-0.007498345412742705,0.002817064951890569,0.013463594361519891,-0.001197429272164119,2645.7862501924565,2947.787485422452,3239.3825585397008,3336.838980692299,3487.29094807683,3377.8460585714192,3008.6870229125543,2711.309199482091,2629.4592684908,2671.812200744721,2924.750600339345,3118.419806779149,3212.5219653713866,2870.6493373343687,2591.957652938837,2377.264464361549,2232.664031407931,2493.163140475493,3131.0286087529307,3546.4878939133105,19.62685041249816,13.408340579859983,14.632268796211676,19.809912855983157,21.572234260513266,16.677654891756738,30.405279647678093,2
U2_13,-171.09068,65.64865,-36.030037,0.5799648000000001,-0.29108953,10.192601,-6.433330000000001,1.2910613000000002,0.45945096,-0.48075175,-5.7519836,-1.3928741000000002,-7.0446315,-1.8298901,-5.1478148,-1.5301052,-3.4672077000000003,-0.60330904,-8.498499,-2.066933,-0.002090959746117009,0.004716326245021333,0.01777231890237146,-0.01374903698077197,-0.0016168536063161905,0.002683354605888559,2822.597636766104,2686.934703682699,2444.80307784644,2483.9213663960463,2897.186331422063,3414.981270164686,3336.762380986153,2984.6727648369206,2731.459088809991,2601.267990347407,2426.250264794568,2463.6659573374272,2959.826778355523,3236.882475497082,3867.4069834578117,4482.137333554407,4337.742443535848,3922.9534067364284,3292.644954341605,2796.208416195077,18.949624524088325,11.0650897853266,13.952242103644574,14.222522847600287,16.756525132162462,16.103350584720822,30.45016125608255,2
U2_67,-168.84084,70.269745,-32.734837,-1.9574497,-20.408043,-7.6953754,-18.036772,-0.7539906999999999,-6.9302416,-0.5191319000000001,-6.304921,-0.15932749,-7.607841499999999,-5.642248599999999,-10.452117,-3.6903045,-11.084064999999999,-4.8472957999999995,-2.3920044999999996,-0.6866793000000001,-0.00834994069260033,0.0061117807978406475,-0.0018751338209918788,-0.02614794251905144,-0.0039665156519201545,0.0137190503421529,3966.033598076277,4125.754664497723,4907.724525207948,5237.859335631405,5090.108338678911,4746.801505499348,4344.993663023921,4466.849724109134,4908.152306063299,5020.515478534612,4683.264364561399,4853.739346061402,4891.421259946862,4631.730690778703,4556.5133445943375,4559.231254101222,4488.7056126934895,4221.3127097856495,3980.812899252307,3695.930064876156,21.731598780328067,11.937064893758793,14.988671049679553,14.72599706401966,16.234878363229143,16.30617253375952,31.160123746378943,2
U2_70,-73.928894,67.2978,-52.237885,-11.565717999999999,-26.321856,4.8050375,0.6387067,5.748369,-10.232571,-0.5585614999999999,0.7956999,-4.89149,-15.633374,-9.340874000000001,-8.711281,2.3362423999999997,-2.1109152,-3.5406842000000003,-3.0513515,-0.4965291,-0.005545724574190018,-0.011596224397351676,-0.020760032294811045,0.0039248845443637685,-0.002176539286037361,0.00716242132087553,2780.147903672316,2642.350680698661,2361.6736094573653,2220.632997784669,2247.0959247356336,2426.417150294204,2835.783864618561,2949.712290640188,3007.9770512002424,2876.104049392761,2525.223287156759,2438.4312178006944,2380.30668420314,2578.089700096985,3247.517151934203,3330.2163762094074,3240.8170637595736,2982.888881124135,2445.616878427425,2072.0653767459553,22.463974645464074,11.166549785442333,15.301998033280615,15.363212457921556,16.535899007938433,16.760606523516845,30.29361826039248,2
U2_74,-97.88476999999999,61.238032999999994,-38.412785,-11.478308,-4.030533999999999,2.2572782000000005,-17.375692,0.5646225,-12.516574,9.202419,7.341642,-8.197482,-17.758644,-6.709111999999999,-11.286448,3.3188028,3.0994194,-7.972135000000001,-5.917970700000001,3.8204403,0.006425657265291859,0.0020985127536228628,-0.0026987557695520303,-0.0017114328755735314,0.004258884234969215,0.009243002771560552,2994.580852629603,3195.1697885019735,3343.764326146683,3245.3290664471747,2919.851779251025,2649.304734304303,2620.437549193991,3081.8032972697197,3473.9932518126598,3388.3329051402307,3298.1619465793956,3091.61180314745,2862.9823384134643,2911.2185287154653,3015.248627951077,3099.5538009154907,2841.7540210386833,2415.6604752345024,2214.8378320259994,2604.928822980375,21.47040320890061,11.5646967102645,14.903179015152233,18.04325246234391,18.438127536681968,18.034112961416657,30.36815100192484,2
U2_77,-92.08364,51.944706,-59.128105000000005,-13.0775175,-13.487367,8.476311,-2.8373873,1.6420903000000002,-19.420036,-11.114522000000001,-4.449813400000001,-5.367082,-10.563419999999999,-8.096035,-11.413860000000001,0.6016295,-1.0411219999999999,-5.7746124000000005,-9.909336,-0.47020096,0.002236004865545804,-0.015541751124278915,-0.024013423714144992,0.015345793003322915,0.013683166028191182,0.006074927608086508,2819.7491605005625,2594.3728977984824,2384.698994868405,2554.9102445285725,2874.9635880179558,2954.9072822127036,2871.212753007685,2614.459604700236,2466.666625587097,2473.391746812901,2833.105097007677,3495.843008860527,3742.808175950673,3617.796686180808,3333.0888256566072,2944.3930870559834,2591.986940008112,2772.933545926433,3123.067752128856,3273.309891931245,20.629056434327925,12.242094297354665,13.887290211037977,17.733273649826838,15.789978570745195,17.08913603439354,29.04111047157394,2
U2_83,-106.47596000000001,45.171184999999994,-36.831444,-11.209957000000001,-17.46679,3.9794939,-9.051633,-1.7138174,-18.079823,6.9865823,11.273233,-3.9956787000000005,-15.78046,-5.520507299999999,-8.33398,4.217912,-2.043804,-12.743730000000001,-8.127947,10.066033000000001,-0.007474129896575771,0.023052643949788138,-0.04763369450624018,0.002404543795975509,0.004005634938295339,-0.008474884495866988,2499.7989411443114,2943.457943527166,3568.4421421491097,3779.566427547288,3907.061925995215,3948.881111688191,3692.817912067029,3347.5906101951196,3413.318696926593,3867.3088126511702,3694.3992522981407,3304.254874566085,3251.881908931022,3432.877844112197,3182.003841014196,2794.844685158906,2581.011534322675,2455.878127141039,2626.3224500151546,3378.4422090860107,21.042571163175463,11.739926677261195,15.33801496224633,18.400709139347427,17.80904798102547,17.161617598354642,30.4318616313496,2
U2_84,-113.92968,43.235413,-44.70055,-11.973737,-5.7403325999999995,13.040543,-9.339953,-1.9067740000000002,-19.032852,7.943184,12.859639999999999,-11.204094,-12.732251,-3.5455887,-10.117974,-0.014882685,-6.2687054,-9.577886,-4.8827653,4.09725,-0.0043227195116168115,0.016284516182260008,-0.024543193479379576,-0.004813654904907377,0.010218336412202492,0.0024694171252436442,3103.749056710645,2958.1717639189674,2706.7500328309325,2698.430523285555,2701.783581333189,2628.255962781106,2995.841819072857,3378.4602055715277,3565.6394612471904,3803.6779180538897,4007.1951230679356,3784.2586703532374,3368.4602347248524,3211.1115631820644,3484.1347607877806,3415.773226494607,3262.559809384365,3328.6203046710234,3349.918103418036,3355.9237388921338,20.400381214789324,11.779651250546033,15.03465002011985,18.62551760985004,19.416213152846307,17.725154726087595,30.29152005641491,2
U3_1,-196.18303,58.18704,-74.95734,-51.141909999999996,-49.09175,-22.271503,-30.595046999999997,-16.393692,-7.6342793,6.2915363,9.728619,6.291599,-5.70098,-3.1216237999999996,-11.855951,3.6847572,-5.4885015,0.23191820000000002,1.5864949,1.5569692,-0.014905982420056285,0.018109173312988044,0.005114766287392002,-0.008831951210554191,-0.005070618334055524,-0.01698664800617196,2783.2025721797363,2545.8052208332397,2279.98424802928,2172.7162851563826,2096.4416203554056,2094.099432554676,2077.636725315315,1939.3114127554272,1852.9426486400268,1815.140795025165,1708.3224797285166,1631.4848490181173,1587.1920838837116,1553.9383399874405,1923.495939688963,2982.9475899327917,3308.100902663837,2899.1837522080486,2710.046053624991,2517.0920731529427,17.644430752915348,14.725263417276402,18.638343891986754,16.02280192232433,19.148687475595352,17.202544457612117,31.22035552972657,3
U3_6,-204.20373999999998,53.11950699999999,-77.29457,-52.073906,-43.554977,-19.557142000000002,-21.601017000000002,-1.3485773,14.896826,18.054754,2.8815298,-11.761958,-17.262695,-1.8589971999999997,-4.957374,6.128741000000001,-4.2091155,-0.43291909,-0.7129719,-3.1338737,0.0013261868358657425,-0.0010298711156736852,0.01421572575238521,0.02178825298859404,-0.004664741253638428,-0.02283723761017116,2575.0252701877325,2392.592730708135,2381.798467219736,2479.424626502965,2482.043709508083,2428.8185266939663,2107.8448590529088,2086.734281758573,2182.611737244689,2029.406271122276,1826.569181088862,1591.1250345530814,1688.5902653898424,2478.019395383307,3068.843569749438,2817.171781659621,2618.0809725519657,2585.6763384261803,2171.885853773624,2007.2217046507092,21.38465412895317,15.211337993597938,20.65245695167891,19.482478986406157,20.487596976780605,17.179493133820763,31.282700062690346,3
U3_9,-234.92224,47.9274,-74.47895,-61.147476,-53.634216,-28.462320000000002,-34.76161,-14.523328,-6.324293,7.3505697,10.346639,2.0116863,-4.187564,2.983227,-7.412183,9.368546499999999,-2.5669065,-4.246508599999999,-6.9130363,-2.0788581,0.006596947136476189,-0.005508340851690855,0.0017481047403190206,-0.010694234749709606,0.022567939068356226,-0.0018564342125050367,2702.4384449015547,2891.9177763011458,3036.7101782948484,2587.988736922825,2317.478409222109,2108.4561999231296,1946.1077235682865,1922.6559895807889,1886.6516018688305,1868.7137711017278,2403.249789813658,2894.1695173325697,2856.7755090626006,3097.7005412215985,3144.628471782066,2806.747096635382,2470.7171755575987,2246.4216086117854,2246.7847719048,2088.9515168394014,17.84459440131452,14.867549208913506,19.233288294843078,16.960737209026,18.489781711520028,18.16673191053395,32.55199184762365,3
U3_12,-200.6481,37.962517,-85.82145,-58.921753,-51.4814,-26.433190000000003,-37.80407,-10.78991,7.4193254,11.937528,8.923428,-3.6381843000000003,-10.448921,5.5738297,-3.2671666,8.653035000000001,-1.1116719,-1.1794037,-1.6484951,3.976754,-0.011588508896754585,0.023059898543749253,-0.03145685744867985,0.0003897664083653899,0.014320683779962097,-0.017105529502291,1977.1735453074493,2140.236827454383,2228.549895047812,2237.9373067378096,2096.093261344415,2096.640599404531,2195.0680659787868,2122.2939977958977,2122.869976775049,2285.493285987166,2083.0207960949588,1933.6568666359728,2029.946568565108,1994.503671844641,2197.867689362191,2836.615063219234,3100.1244737119014,3054.6337177179744,3029.773664089508,3148.2825018802864,15.737978732844162,14.816427630077774,20.562260772432207,19.6811511355606,19.836173050259784,17.882939750516343,31.638567097541667,3
U3_13,-181.50954,36.781803000000004,-83.64215,-54.812286,-53.034977000000005,-32.596844,-37.608709999999995,-10.417797,7.3938985,13.21265,2.2383716000000002,-5.590289,-7.879440299999999,6.278803,2.1092007,10.170295,-2.4294999,-3.1537125,-3.6832044,1.6986892,-0.01030459490960391,0.034888805389807064,0.018913909246951764,0.046957450704755536,-0.01020273918669316,-0.032255897616924684,2557.488899258643,2362.3551772545247,2382.969647953281,2436.1558653805937,2309.0718522167717,2160.1311115661942,2135.246434612832,2127.3747589944496,2061.733554619182,1981.861595028185,1927.43096259466,2720.167524346679,3469.735222246745,3723.411181351684,3332.886196811586,2869.681449217022,2856.366498778974,2980.4883150096916,3195.324293056455,3180.657892578011,17.962688799419595,15.576353457939913,19.134779481399733,20.156235290195347,18.90078443882705,17.02268884471032,30.22983527554945,3
U3_15,-200.17764,50.266684999999995,-73.30906,-50.070254999999996,-53.12794,-30.286161,-43.15894,-25.913359,-13.588897,5.1431154999999995,13.274476000000002,2.7484646,-5.329951,-3.6521926,-9.063141,6.916798599999999,-0.99525994,-1.634849,-2.5662332,1.3330262,0.008075495446302847,0.020491525138914182,-0.027307499863807403,0.0128800605006253,0.013525520591816545,-0.029809529518430192,3348.806579419569,2857.7217008447137,2713.1269657134008,2574.518622540135,2679.07235216778,3108.359212275081,2911.0180854220685,2666.7823254461605,2595.188525763593,2253.427397765203,1866.1881623534798,1932.1162415494907,2992.9079803585246,2573.054870737864,2340.3004424929127,2747.702315191034,3059.343394180813,2908.0001045509416,2716.0744917799034,2532.831090508774,17.093435981415873,17.892549575861995,17.75562338815197,17.227889535170146,18.49379663565857,17.639742713211312,31.309620980141336,3
U3_22,-179.20044,30.961378000000003,-79.93608,-63.085915,-55.727886,-28.754279999999998,-37.469691999999995,-13.289283,2.6883223,13.776475,10.424562,-2.3576922000000002,-9.096282,5.9703593,-3.140151,6.6873035000000005,-3.6919419999999996,0.70123744,-2.8292074,-7.395382400000001,0.006982491847613754,0.02772654430383773,-0.012674619957548304,-0.02611569724120693,0.00942139084808974,-0.018531345657939957,3046.1337954820833,2737.4187109664217,2396.154380355565,2424.9271229905457,2320.4261160769047,2488.8451711963235,2828.661501195026,2719.9606535991084,2506.2996137104933,2173.672994160644,2547.701200184981,3123.593730038252,3280.6909664213226,3506.7396747848547,3541.766149223066,3469.6898214119515,3295.9898037171665,3195.0772945890785,3200.684959106422,2774.7373627300453,16.451204115653766,13.854059156778725,20.405201483563484,17.360932435457073,18.056831202654003,17.717419475583846,30.939175478374015,3
U3_24,-177.74612,27.029634,-79.731544,-61.260006000000004,-51.754047,-25.737211,-36.72117,-14.627759,1.0488005,9.38073,11.009153,1.6544941999999998,-7.654489,4.324233,-4.936043700000001,5.694053,-1.5613285,-2.07464,-3.8597324,-0.9097903,0.01293028233808134,0.02274794198457865,-0.04489621095059647,0.015600706889539613,-0.006298616163622221,-0.016031109115065983,3164.71133417419,3065.922371929257,2754.8087487932253,2425.2061380723558,2091.982679723069,2408.297828335487,3208.0425825355437,4031.073295335138,4140.86511525456,3878.1801349459965,3711.690711222771,3424.7073425989524,3063.484378014709,2954.942045481969,2901.5238878857213,2856.57512333735,2534.051714519484,2408.6129494601128,2928.365352870241,3234.661964181514,16.170397702935126,15.470695633062636,20.021932149321607,16.95061066052535,17.819683593175228,16.595423290516802,30.544495478817197,3
U3_25,-204.7504,18.686429999999998,-84.55836500000001,-64.691055,-50.896390000000004,-28.523287,-37.85076,-15.559166000000001,0.5318767,11.963001,15.144269,-1.4969108999999998,-6.3650765,7.8630130000000005,-8.748436,1.809554,-3.4952927000000003,-1.5835676,-4.557399,-3.3779738,-0.014073207985551974,0.03790426188476738,-0.05589413658940642,-0.016655127731976846,-0.00954328395546754,-0.01557980314560829,3035.3219509605237,2911.7991585208283,2527.3177334956745,2178.8688748885347,2549.579430751228,3017.440598461209,3175.75259490592,3571.06202286846,4035.639523864693,3991.306202694521,3371.517220997857,3043.917573070569,2897.1492201994756,2507.4776517901732,2277.2380100106852,2409.92157589113,3161.1498031239325,3804.693414489042,3957.1568524439317,3756.781127376668,14.224241642214176,14.410228079083295,21.14360753451401,17.188898655184367,18.58157803737613,18.07373538974082,30.14917256934897,3
U3_27,-188.50552,25.128214,-65.02094,-58.404846,-50.008,-25.463291,-33.208607,-10.473132000000001,3.4038023999999996,7.6467257,7.078856,-9.856699,-14.651268,5.392321,-5.4837489999999995,7.399670599999999,-2.0841827,0.053375233,-4.0227165000000005,-3.201037,-0.004232358517438761,0.04201706549397878,-0.06747279271226561,0.003573219109882513,0.00566028487275136,-0.014264989325819434,2524.279210149526,2301.639841542565,2442.575555577269,2901.7783265190687,3005.3705478087004,3103.3340408627837,2715.209836337031,2357.8675562453154,2047.7962683624103,2076.384095164988,2562.584519273288,3365.3177335551873,4486.439509713595,4717.117049621484,4507.802054671975,4086.6054219944335,3700.708577059776,3254.707600766303,2961.2662117125146,2565.2333754629167,19.992179762314784,16.206219809546493,19.453730250501586,18.544853044518273,18.36682331056865,17.579790713856,30.769313711013584,3
U3_28,-188.27728000000002,28.421602000000004,-59.071740000000005,-52.288643,-45.836597,-21.789896,-34.547195,-14.790721,3.1497712000000004,8.050417,4.7003,3.9792547,-2.1573482000000004,6.156457,-8.946031,9.021438,1.7508718999999997,-3.3373230000000005,-5.6501737,1.9790926,-0.013790648319589736,0.031453155688921784,-0.03978629821333443,-0.01039416533520228,-0.0022164491295011066,-0.011820208741587415,3062.5270885648406,3048.314750947669,3109.4123344847308,3075.586505800463,2739.9863583117776,2482.4320722800257,2166.447478248514,2325.4331540738212,2453.2010346957745,2436.140154416053,2651.7631878285856,3084.9111400667816,3542.0620629769264,3762.557534053921,3772.98860300506,3646.706914120969,3232.1925357967834,2639.676589850896,2326.3102315086376,2258.2215277486443,19.081564692267648,17.188862890749824,18.21765171172255,17.64568084068504,19.370340931230853,17.407386265474305,31.356677827887303,3
U3_30,-197.69392,27.016506,-72.46166,-63.16935,-55.251630000000006,-30.037684999999996,-33.646893,-10.399747999999999,5.664273000000001,9.55653,3.4656687000000006,-5.835602,-10.431764999999999,7.303136,-8.0880375,5.808847,-1.8948008,0.9886656999999999,-3.4325604,-4.6171474,0.0020466115536870774,0.00804003671270593,-0.01908068895211564,-0.011963275336157963,-0.0015428912173501982,-0.018376815239845263,1987.7054806443011,1949.8780400848368,2052.513373809679,2287.289160861307,2346.9561902728365,2647.814496245685,3223.02438625604,3389.241085595795,3402.893931282516,2999.6118661198384,2507.2124756618164,2452.874006595833,2887.765628961755,3411.946141593771,4017.562529561109,4254.561460895362,4095.7226893983175,4158.577440009945,4129.0435833069505,3645.916878863664,17.859166910111533,16.471404915188202,19.739127875253345,18.292402075050877,19.302634214395024,17.67770830653513,30.663480463876468,3
U3_36,-197.2259,32.60122,-67.83292,-60.633274,-50.33866,-28.895836,-38.937670000000004,-11.749261,-4.943506200000001,10.640292,8.735894,3.821851,-5.766807,3.2193537,-8.8153515,4.167047,-5.1295150000000005,0.99832475,-4.787293,-5.032078299999999,-0.010644619678435578,0.02366001266861892,-0.03971964566186986,0.01610992945216794,0.0003412706877646187,-0.03613076238068693,2300.9986775955317,2222.5413643677657,2029.4556113607532,2060.8516204366806,3021.231559909779,3575.250450712147,3581.150159584597,3662.994150192123,3477.6106193480127,3098.3777197939894,3014.3295939357995,2919.3063257445333,2734.473409023792,2436.6252184302825,2174.657806978308,2057.4994316380294,2522.1541117855186,3666.196343224058,3858.8338678466985,3504.6207185014746,17.62984184791474,13.778821348925593,19.856654032380334,17.641384632025595,18.933966949653648,17.944564467732263,30.08055662734796,3
U3_37,-203.04245,31.757719,-56.288155,-46.4833,-38.776375,-15.032498,-22.75611,-0.82284176,-2.0312037,10.211502000000001,13.400497,10.995973,-5.410828599999999,0.21393226,-7.966606,5.603572,-2.969649,1.6785221999999997,-4.4359584000000005,-3.0855669999999997,-0.0042134221776495475,-0.0041017837616776865,-0.017179982993623853,0.004051551137161821,0.019588796921221927,-0.014198072045912953,2022.1514994017496,2015.3242401239536,1823.1884638492959,1666.0608795297615,1782.9556901869744,2924.7253458103637,4541.057495039434,4028.619735585567,3867.413503732336,3767.6326139852913,3842.65507948478,3931.544219623666,3742.313857560325,3084.931832451802,2318.497808787357,2069.295814323328,2052.191478785864,2975.2117135747467,3728.5343924754998,4043.2064304858814,19.72812641596857,13.897531992949142,19.41783480672569,15.727218347510142,17.333973140065687,17.376689634787684,29.940259550960693,3
U3_40,-186.6018,25.20711,-66.87552,-51.603565,-54.153606,-25.211717999999998,-34.1578,-2.6736887,6.601281,11.159221,9.820177000000001,0.63907415,3.5715928,6.0665045,-5.055598000000001,5.997407,-11.337027,0.8226290999999999,-6.371816,1.9999435,0.020840492843768668,0.037507702340544194,-0.007858326787065363,0.03500509645318789,-0.003752151964905003,-0.019409871713697176,2964.3501707372884,3070.122144432595,2861.14099560293,2870.1372034621522,3435.3190159653313,3587.190880543122,3561.835250156041,3392.208172541408,2994.20193971278,2582.735618477832,3144.0100850218746,2918.791050942367,2468.717020052688,2232.6938306798934,2526.006966844652,3209.173912814781,3661.902001538797,3910.810460796245,3825.160028592178,3601.907977930526,16.539141913885313,14.439650230474891,20.009384219375708,16.49007412862174,17.671633432038735,16.673808305315973,30.593565258914772,3
U3_41,-203.50177,18.747375,-79.18249499999999,-49.61446,-52.13528,-27.048014000000002,-40.73158,-12.881248,5.3794116999999995,17.070314,19.2414,2.8582437,-5.237035,4.785608,-4.239308,2.9856007,-10.46718,-2.3996499,-2.5999197999999994,1.4600948,0.017359195415320355,0.02394769056319488,0.003755202848763396,0.017149111898294215,0.01379395457808763,-0.020178383545436145,3506.859073620777,3194.9493489115052,2974.041126444546,2910.754402957579,2496.1642185380056,2067.700995478884,2068.2326482413105,2418.379488117228,2741.969229415471,3085.5760806923718,3215.2356471698854,3123.1676642281923,3226.754297947897,3196.342977549882,3068.4041339851165,2726.3138500692385,2417.330312499317,2294.7576621023677,2487.8472617045245,3320.3466644152472,15.758535085888038,12.916637471237532,22.796352642482887,18.01451790740678,18.365094582768965,16.434743367926046,30.98424975009593,3
U3_42,-215.07155,29.422190000000004,-63.129493999999994,-41.118256,-48.71601,-25.320314,-42.018017,-14.999094,1.4904957,7.1940539999999995,12.127536,2.1806257000000002,-8.921674000000001,1.3718908,-5.2801585,4.5703830000000005,-8.620482,-1.7801551,-4.146017,2.5155206000000003,-0.014717206843745096,0.030691757215817163,-0.00553545756158525,-0.004308178699736535,-0.007896608524027056,-0.0066395846473844755,3019.085843488925,2945.7113060993047,3944.341739910221,4800.249000415455,4260.830045492136,4142.220180998614,4670.51347951307,4026.701051436084,2750.7510129497064,2701.786419522373,2948.902113479173,3356.4851060554865,3651.7242675104167,3436.237270856369,2876.8694121935055,2411.246730269407,2306.3387317049537,2546.2507677018866,3791.573367758311,4005.9512319734526,17.732971226093024,13.221683914084172,19.418517008515142,16.747390053358917,17.427419040659572,16.44742776836392,30.365368917411928,3
U3_48,-148.51878,24.008865,-61.41316,-27.89472,-35.967754,-11.699295,-16.44921,-3.5595036,2.0443065,-0.26978672,-3.3180652000000004,-6.755124,-10.280281,0.97128093,-9.2104,4.3793809999999995,-2.6209854999999997,3.0159529999999997,-5.1749964,4.8114705,-0.029581044595443882,0.012912723094718895,-0.016583356813624536,0.021148447247071614,-0.0019012144648740176,-0.0045894938842232285,3751.102313442582,3540.427168998201,3030.480217290139,2674.3909855492684,2489.7765485623972,2476.8217267205605,2744.9998545673056,3531.017388768249,3921.158256256269,4149.628126950828,4098.1521350117355,3714.062680353583,2996.9039951070445,2642.761773227777,2652.358807802377,2830.157855792483,3892.2232886793486,3973.4956329938286,3765.2423052511963,3624.8112434541176,20.70415394445299,13.84826200308978,16.48787035716087,15.318769579580195,16.810917269131764,15.977564167791288,29.463091527598078,3
U3_155,-177.42172,14.350089,-97.92057,-57.65653199999999,-55.893055000000004,-20.290470000000003,-23.161066,-14.121822,-9.392671,3.197969,5.860684,10.682391,0.943918,1.5799913,-3.4958773,10.28589,1.5303658000000002,8.92335,-2.5944586,-6.536822,0.004417219146000265,-0.003383291514766495,-0.01914799277638625,0.036677139222450035,0.01043307990963527,-0.002744308217888877,3256.602861708497,3283.207290683218,3179.222583607832,2885.0756258987017,2507.4790674647284,2364.8321479403594,2588.902154839409,2770.8717618479554,3145.480219408198,3526.189024401136,3599.6431409109755,3360.3712676952746,3008.2602614223224,2674.407118019506,2400.0527873334904,2198.0285668044708,2106.1311565609435,2058.7957661577443,2440.440032800981,2997.6400121416227,15.765872720819152,16.0955076109724,18.407234215043584,16.678512796820776,17.531491510377727,16.867843851875985,31.534899885897826,3
U3_159,-192.4737,25.609219,-70.86157,-51.350204,-47.464855,-18.437051999999998,-16.900728,-8.537802000000001,-3.7403827000000005,7.4320207,2.43897,4.13554,-1.1335262,3.8584957,-7.612328999999999,8.991089,-2.305593,8.672692,-5.765743700000001,-12.381707,0.005487224379833946,0.0255134007408812,-0.03124999918643132,-0.02656431217817117,-0.0026829937973100407,-0.00119959347314013,4034.918200503701,3689.2220071369898,3571.1244690043823,3534.055169969163,3545.116943186435,3536.7958760039783,3573.235156988213,3513.0415754327205,3077.407392012517,2702.2920924080026,2949.9742242175657,3223.0820818336438,3285.967007950941,3183.5750628715587,3150.350259867214,3076.6543873432033,2765.413769545613,2586.543521816769,2206.6722362816213,1918.1277555168247,16.702535534473206,13.839598944348744,17.79086056403636,16.630925411799954,18.60657820629674,17.215109120549098,31.09254890653159,3
U3_163,-168.4144,4.206874,-90.60109,-56.44846999999999,-56.739212,-23.895412,-25.70391,-10.799586,-2.4379854,-0.42397460000000003,-0.38224563,2.578983,3.1222689999999997,8.93908,-5.0028343,7.586531599999999,-3.9021182,2.7962394,-1.1909573999999998,-7.846869,-0.0043163491596470965,-0.01691917276638209,0.0011623459172312599,-0.0025597981166570988,-5.60704156434456e-05,-0.0036468448481340025,3886.27464388524,3929.8768969525536,3725.6190072821637,3541.535735453513,3682.155662116184,3568.8113011800633,3550.0744070838646,3106.3862802062085,2498.905868986625,2098.127712508959,2173.9110700192027,2275.865441042553,2615.4910392036763,3046.4914848182057,3533.662957378691,3643.6454715363047,3637.153684731757,3541.687319907107,3199.534785971124,2791.95523278276,16.613555845812744,14.597241879063734,17.864993130399217,15.159712800146805,17.139204126681463,16.69722895469295,30.58875978604929,3
U3_169,-160.06921,-14.320473999999999,-96.68054000000001,-54.82229,-54.4836,-22.619675,-25.861322,-8.195202,-4.5447044000000005,6.6666746,9.665481,10.205231,3.188423,6.6209855,-9.207916,9.271019,-1.6557639,2.4798348,-1.1988614,-8.74779,0.01415369121125722,0.0018687379217266987,-0.07533443903272231,-0.008334392381982516,-0.0033932203291203427,-0.0062119458566537175,2646.9241627929696,2475.875744445261,2106.710386762595,2673.2969286560033,3385.0152947946826,3634.1752762755373,3855.62502743328,3761.179118733529,3845.0799856544463,3913.226128111817,3913.6244615812043,3680.671904302341,3207.468677153761,2930.820248864365,3211.4551996045143,3505.030506620542,3802.538299743686,4061.519135167679,4022.9620304828472,4080.172343735314,16.438461354270427,14.163811863256235,19.41135132021293,16.561616314229493,16.93579696695964,16.358951683813704,30.686658860119003,3
U3_173,-155.22607,21.233644,-59.815284999999996,-44.116707,-40.071625,-17.708527,-26.749340000000004,-6.730798200000001,-8.999542,-1.5798529,4.119655600000001,-3.0076525000000003,-8.916042,8.771958,-14.068829999999998,7.427249000000001,0.56695646,-0.27805640000000004,-5.3308964,-6.676846,0.005672715007469973,0.021857205588290983,-0.007146211940495945,-0.0076007541997000294,-0.0047840157791407545,-0.004165330527071921,3738.365718396566,3977.622554308719,4007.335854886681,3925.895760863082,3713.016027678647,3279.871865403632,2618.7264539715948,2529.5180627456753,2701.454290778952,2717.5331170424647,2768.508680536593,3389.4414212709626,4106.246890161884,4695.244102839926,4874.0880814916245,4329.328314147708,3954.5628596119896,3886.245886845205,3334.774861094617,3128.695596500741,19.68461946816936,14.209020272762857,16.285144851710935,17.241832224056402,17.263954598473617,17.888931779658144,30.67697854161348,3
U3_174,-179.44421,0.077052675,-80.51868,-51.888443,-52.25219,-14.237125,-22.5761,0.43825513,19.299738,17.306186999999998,10.710806,-1.0113531,-5.38353,5.0188120000000005,-13.08492,5.1369557,-0.29763959999999995,3.7084508,-0.60097545,2.7379856,-0.00671150545409165,-0.0007466805290037553,-0.031564508436312526,0.004037705474885725,-0.018117375035945443,-0.006433138171553402,2266.67256539378,2666.8176221306803,3090.3958210265737,3289.2926202000945,3427.8372118751427,3520.533954368277,3417.0627580797773,3125.0215613610626,3101.0547656577637,2913.7140088696706,2727.7963435794845,2376.0990747550377,2603.820620766628,3950.903273721568,4501.040856065283,4402.3909321752535,4256.6670986510335,4366.9281777189535,4198.9695246599695,3675.1689667689866,17.253209721433887,14.325737481584516,24.10342250433756,16.5151895645786,18.22071603483035,16.51663194985941,29.910257775990228,3
